customer_id,age,email,salary,country,phone,signup_date
C03497,37.0,user@domain.,151648.0,Australia,-8631,2023-02-25 00:00:00
C01293,48.0,user1293@example.com,44031.0,Australia,405.462.2755,2023-12-06 00:00:00
C02693,28.0,user2693@example.com,100474.0,UK,(648) 323-6656,2023-07-07 00:00:00
C04544,56.0,user4544@example.com,42879.0,Canada,(972) 234-3139,2023-11-31
C01766,51.0,user1766@example.com,187005.0,UK,-5308,2023-08-16 00:00:00
C04894,47.0,user4894@example.com,40292.0,Canada,412-614-9496,2023-11-13 00:00:00
C00959,45.0,user4651@example.com,41434.0,USA,1549857034,2023-01-03 00:00:00
C01349,53.0,user1349@example.com,,France,659-733-6618,2023-02-28 00:00:00
C02582,49.0,user2582@example.com,42940.0,Australia,111.752.2921,2023-01-22 00:00:00
C00682,19.0,user682@example.com,163498.0,USA,540.216.4714,2023-10-18 00:00:00
C03974,66.0,user3974@example.com,173518.0,Australia,-10359,2023-07-26 00:00:00
,62.0,user1418@example.com,82265.0,USA,-9046,2023-04-06 00:00:00
C02122,,user2122@example.com,114577.0,UK,438 196 2001,2023-10-13 00:00:00
C04602,,user4602@example.com,141850.0,USA,8025397565,2023-09-14 00:00:00
C02630,-1.0,user2630@example.com,86240.0,USA,445.925.8172,2023-04-05 00:00:00
C02025,19.0,user2025@example.com,191077.0,Australia,7428390960,2023-01-13 00:00:00
C03283,71.0,user3283@example.com,,Canada,660 681 5180,2023-10-05 00:00:00
C02224,45.0,user2224@example.com,30507.0,Canada,-4238,2023-05-04 00:00:00
C00970,30.0,user970@example.com,178961.0,Australia,291-303-2138,2023-10-16 00:00:00
C01240,43.0,user1240@example.com,46351.0,Canada,1875155003,2023-12-18 00:00:00
,62.0,user4517@example.com,165772.0,UK,5700684242,2023-02-27 00:00:00
C04886,38.0,user@domain.,152761.0,Australia,(267) 121-6909,2023-04-18 00:00:00
C04679,41.0,user4679@example.com,73074.0,Australia,227 259 7495,2023-10-01 00:00:00
C04084,24.0,user4084@example.com,74565.0,UK,-3109,2023-01-31 00:00:00
C02687,-25.0,user2687@example.com,30463.0,Australia,-2479,2023-01-25 00:00:00
C02446,30.0,user2446@example.com,134975.0,Australia,650.478.8178,2023-12-12 00:00:00
C00556,66.0,user556@example.com,0.0,UK,510-732-8027,2023-12-23 00:00:00
C02058,42.0,user2058@example.com,55216.0,UK,885.884.2039,2023-09-24 00:00:00
C00430,76.0,user430@example.com,87649.0,Brazil,246-504-7563,2023-07-08 00:00:00
C04604,72.0,user4604@example.com,46138.0,UK,677.583.5437,2023-07-27 00:00:00
C03566,-1.0,user3566@example.com,148910.0,Australia,130.133.1188,2023-11-05 00:00:00
C04273,57.0,user4273@example.com,142260.0,UK,136-978-2701,2023-06-23 00:00:00
C03019,27.0,user3019@example.com,-1000.0,Canada,278 114 2844,2023-11-09 00:00:00
C03541,58.0,user3541@example.com,185732.0,Australia,830.632.9697,2023-01-06 00:00:00
C04146,52.0,user4146@example.com,78270.0,UK,255.166.8273,2023-02-13 00:00:00
C03114,21.0,user3114@example.com,83785.0,Canada,-4792,2023-03-04 00:00:00
C04376,29.0,user4376@example.com,187212.0,Australia,381 154 8526,2023-12-02 00:00:00
C00291,49.0,user291@example.com,66191.0,USA,-6071,2023-02-18 00:00:00
C03804,64.0,user3804@example.com,,UK,816 162 7597,2023-04-08 00:00:00
C02147,41.0,user2147@example.com,39290.0,UK,(748) 953-5550,2023-06-08 00:00:00
C00253,79.0,,185344.0,USA,699 596 1890,2023-07-11 00:00:00
C04351,38.0,user4351@example.com,86017.0,USA,,2023-09-05 00:00:00
C00351,67.0,user351@example.com,45417.0,Australia,9145099778,2023-04-20 00:00:00
C04807,37.0,user4807@example.com,87089.0,Australia,6700521446,2023-06-26 00:00:00
C02528,29.0,user2528@example.com,151897.0,USA,(430) 772-9847,2023-11-03 00:00:00
C03487,75.0,missingatsign.com,,Canada,,2023-05-14 00:00:00
C00472,41.0,user472@example.com,152049.0,UK,773 984 7921,2023-08-14 00:00:00
C00091,23.0,user91@example.com,68342.0,USA,683.913.5989,2023-01-02 00:00:00
C01739,38.0,user name@domain.com,,USA,998.741.9927,2023-02-10 00:00:00
C01437,50.0,user1437@example.com,53666.0,Canada,-6178,2023-12-26 00:00:00
C00692,77.0,user692@example.com,123863.0,Canada,,2023-07-25 00:00:00
C04887,150.0,user4887@example.com,186568.0,Canada,253.247.2851,2023-11-18 00:00:00
C00027,0.0,user27@example.com,119678.0,USA,5430809445,2023-09-01 00:00:00
C02293,54.0,user2293@example.com,57843.0,UK,-6460,2023-10-21 00:00:00
C03642,60.0,user3642@example.com,66160.0,Australia,(707) 193-4243,2023-03-01 00:00:00
C03709,23.0,user3709@example.com,63477.0,UK,(438) 678-2686,2023-10-08 00:00:00
C00502,40.0,user502@example.com,135410.0,USA,,2023-06-18 00:00:00
C04592,40.0,user4592@example.com,56393.0,Canada,644.341.4684,2023-11-27 00:00:00
C01607,71.0,user1607@example.com,72222.0,UK,(405) 110-3927,2023-06-27 00:00:00
C02099,41.0,user2099@example.com,87514.0,Canada,420 767 4862,2023-11-27 00:00:00
C04607,55.0,user4607@example.com,122259.0,UK,(387) 229-2295,2023-05-17 00:00:00
C02978,42.0,user2978@example.com,33174.0,Australia,,2023-04-04 00:00:00
C04033,43.0,user4033@example.com,64831.0,USA,333 233 3072,2023-12-22 00:00:00
C01420,42.0,user1420@example.com,189882.0,USA,-8036,2023-03-08 00:00:00
C00255,50.0,,138042.0,Australia,(496) 482-3234,2023-06-24 00:00:00
C01898,150.0,user1898@example.com,181738.0,UK,8577146879,2023-01-13 00:00:00
C03404,38.0,user3404@example.com,129508.0,USA,206 926 9395,2023-09-21 00:00:00
C01979,76.0,user1979@example.com,44859.0,USA,813 670 4955,2023-11-05 00:00:00
,58.0,user4325@example.com,,USA,805-147-8141,2023-08-28 00:00:00
C02527,-100.0,user2527@example.com,57464.0,Canada,587.580.5208,2023-05-16 00:00:00
C01273,73.0,user1273@example.com,151015.0,USA,1402153307,2023-11-24 00:00:00
C01452,300.0,user1452@example.com,151008.0,USA,-9706,2023-05-25 00:00:00
C01262,66.0,user1262@example.com,,USA,681 853 5380,2023-09-27 00:00:00
C04899,36.0,user4899@example.com,52912.0,Brazil,2500493518,2023-01-08 00:00:00
C04663,25.0,user4663@example.com,137779.0,UK,(452) 230-7119,2023-05-07 00:00:00
C00316,39.0,@domain.com,35722.0,Australia,-7163,2023-02-15 00:00:00
C02158,21.0,user2158@example.com,112666.0,Australia,,2023-06-02 00:00:00
C01095,69.0,user@.com,0.0,USA,219-889-2512,2023-02-13 00:00:00
C04911,42.0,missingatsign.com,137338.0,Canada,-4574,2023-07-16 00:00:00
C01116,37.0,user1116@example.com,197361.0,Australia,165.450.1486,2023-07-29 00:00:00
C03611,57.0,,170021.0,UK,404 262 1339,2023-03-15 00:00:00
C03138,40.0,user3138@example.com,166066.0,USA,-4390,2023-06-20 00:00:00
C00070,,user name@domain.com,84040.0,Canada,886.456.3087,2023-05-12 00:00:00
C03264,19.0,user3264@example.com,-10000.0,Australia,,2023-02-04 00:00:00
C04049,40.0,user4049@example.com,84225.0,Australia,-4758,2023-09-22 00:00:00
C01659,18.0,user1659@example.com,199024.0,Australia,3654191036,2023-05-23 00:00:00
C04622,28.0,.user@domain.com,82389.0,Australia,895.424.6061,2023-12-14 00:00:00
C03050,-5.0,,63324.0,Canada,2702311064,2023-02-11 00:00:00
C03128,67.0,,-1000.0,Canada,870-542-1703,2023-03-05 00:00:00
C03874,42.0,,63785.0,Australia,414 190 6328,2023-05-01 00:00:00
C03729,56.0,user3729@example.com,156044.0,Canada,2142626871,2023-06-18 00:00:00
C01500,29.0,user@domain..com,107963.0,Australia,(402) 265-2116,2023-09-29 00:00:00
C02651,59.0,user2651@example.com,,UK,8738351331,2023-12-30 00:00:00
C03655,64.0,user3655@example.com,117201.0,UK,583.752.9148,2023-05-16 00:00:00
C01345,55.0,user1345@example.com,44079.0,Australia,-3423,2023-08-06 00:00:00
C02881,,user2881@example.com,54466.0,USA,(291) 968-6265,2023-10-02 00:00:00
C01102,47.0,user1102@example.com,95206.0,USA,(375) 866-4432,2023-07-22 00:00:00
C00388,41.0,user388@example.com,93353.0,Mexico,,2023-10-16 00:00:00
C04991,38.0,user4991@example.com,115468.0,Canada,(888) 176-3087,2023-02-20 00:00:00
C02896,52.0,no-dot@com,143428.0,Australia,611.407.9013,2023-06-07 00:00:00
C03248,41.0,user3248@example.com,113600.0,UK,311-175-7021,2023-12-03 00:00:00
C03602,64.0,user3602@example.com,148313.0,USA,669-641-1081,2023-10-21 00:00:00
C01913,61.0,user1913@example.com,120417.0,USA,-10608,2023-02-11 00:00:00
C00411,33.0,user411@example.com,193324.0,Australia,-10658,2023-07-05 00:00:00
C00585,30.0,user585@example.com,147126.0,,865.469.8046,2023-05-27 00:00:00
C00110,40.0,user110@example.com,120887.0,France,665 939 8373,2023-08-30 00:00:00
C02526,58.0,user2526@example.com,101154.0,USA,-1797,2023-03-07 00:00:00
C02743,46.0,user2743@example.com,46374.0,Canada,359 714 1170,2023-01-17 00:00:00
C03482,54.0,user3482@example.com,126952.0,UK,324 664 9350,2023-10-18 00:00:00
C04970,-100.0,user4970@example.com,33650.0,,(942) 568-8145,2023-11-30 00:00:00
C02624,19.0,user2624@example.com,81415.0,Canada,731.651.4728,2023-05-20 00:00:00
C01169,200.0,user1169@example.com,,USA,(611) 796-8467,2023-08-08 00:00:00
C00120,77.0,user469@example.com,63872.0,UK,-3062,2023-03-16 00:00:00
C00830,27.0,user830@example.com,0.0,Australia,471 137 5599,2023-03-21 00:00:00
C01619,39.0,user1619@example.com,152672.0,Canada,624 509 4163,2023-04-08 00:00:00
C03016,43.0,no-dot@com,180644.0,USA,888.135.2967,2023-01-28 00:00:00
C01962,24.0,user1962@example.com,,USA,6330254025,2023-03-30 00:00:00
C00487,20.0,user487@example.com,114040.0,Canada,,2023-08-13 00:00:00
C01635,57.0,user1635@example.com,159036.0,Australia,426-804-1178,2023-05-13 00:00:00
C00743,53.0,user743@example.com,173927.0,Canada,805 601 7830,2023-03-28 00:00:00
C04425,0.0,user4425@example.com,157514.0,UK,,2023-01-28 00:00:00
C00908,62.0,user908@example.com,89191.0,UK,315.412.8474,2023-03-09 00:00:00
C02866,36.0,user2866@example.com,167152.0,USA,1523893241,2023-05-14 00:00:00
C03290,23.0,user3290@example.com,,Australia,690.671.9977,2023-10-25 00:00:00
,18.0,user890@example.com,120932.0,UK,436 266 2717,2023-05-10 00:00:00
C03527,48.0,,49423.0,Canada,(300) 947-4425,2023-01-01 00:00:00
C03937,35.0,,39079.0,USA,-10040,2023-04-30 00:00:00
C00178,20.0,user178@example.com,34426.0,Germany,832 365 2692,2023-11-05 00:00:00
C02911,45.0,user2911@example.com,115382.0,Spain,949.974.5549,2023-10-25 00:00:00
C03275,71.0,user3275@example.com,129041.0,Australia,5158084368,2023-07-14 00:00:00
C00081,64.0,user81@example.com,84575.0,UK,-7613,2023-04-20 00:00:00
C04878,46.0,,,Canada,810.136.4695,2023-01-28 00:00:00
C02551,31.0,user2551@example.com,140782.0,Australia,8972380077,2023-07-21 00:00:00
C04221,72.0,user4221@example.com,66674.0,USA,-5926,2023-12-23 00:00:00
C02618,58.0,user2618@example.com,,Canada,938.799.6636,2023-12-17 00:00:00
C02901,19.0,user2901@example.com,39269.0,Australia,989 575 8408,2023-01-27 00:00:00
C03236,54.0,user@@domain.com,,Spain,-7004,2023-07-21 00:00:00
,70.0,user222@example.com,120270.0,UK,-5807,2023-04-09 00:00:00
C00094,21.0,user94@example.com,186044.0,Canada,,2023-06-24 00:00:00
C02628,23.0,user2628@example.com,127206.0,Australia,2643668468,2023-07-25 00:00:00
C00928,32.0,user928@example.com,-50000.0,UK,685 260 7129,2023-02-20 00:00:00
C00232,78.0,user3966@example.com,55993.0,UK,-4287,2023-10-03 00:00:00
C01559,39.0,user1559@example.com,195100.0,Canada,-6704,2023-03-25 00:00:00
C03126,54.0,user3382@example.com,174233.0,UK,2844690554,2023-05-07 00:00:00
C02108,76.0,user2108@example.com,186697.0,Australia,7090896471,2023-11-23 00:00:00
C01057,71.0,user1057@example.com,194529.0,Canada,-11025,2023-12-01 00:00:00
C03054,-100.0,user3054@example.com,196925.0,Mexico,6733350690,2023-03-27 00:00:00
C03693,75.0,user3693@example.com,75641.0,Canada,405.343.8813,2023-06-08 00:00:00
C00813,70.0,user813@example.com,154116.0,USA,7239376653,2023-06-13 00:00:00
C01642,31.0,user3932@example.com,142036.0,Australia,124.645.3704,2023-03-13 00:00:00
C01874,71.0,user@domain.,0.0,UK,5832857817,2023-10-20 00:00:00
C04576,0.0,user4576@example.com,147369.0,Canada,-2116,2023-11-20 00:00:00
C02592,46.0,user2592@example.com,178630.0,UK,849-717-6940,2023-03-01 00:00:00
C01865,76.0,user@.com,196421.0,USA,-6253,2023-06-31
C02941,70.0,user2941@example.com,151952.0,Australia,(943) 930-4083,2023-01-21 00:00:00
C03426,21.0,user3426@example.com,49403.0,Australia,126-391-6369,2023-07-26 00:00:00
C00623,23.0,user2928@example.com,,USA,-7562,2023-06-31
C00600,70.0,user600@example.com,92875.0,Australia,178 352 9161,2023-08-23 00:00:00
C02005,43.0,user2005@example.com,137615.0,USA,-5764,
C04735,39.0,user4735@example.com,60782.0,UK,447 812 9690,2023-10-30 00:00:00
C00878,62.0,user878@example.com,67158.0,Australia,230-419-8140,2023-12-30 00:00:00
C04145,150.0,invalid-email,182472.0,USA,372-563-9383,2023-11-01 00:00:00
,66.0,user1651@example.com,141023.0,UK,646-640-1640,2023-07-22 00:00:00
C01413,31.0,user1413@example.com,49692.0,Canada,273 212 4678,2023-10-30 00:00:00
C04861,49.0,user4861@example.com,85568.0,UK,3326257337,2023-01-20 00:00:00
C01695,18.0,user1695@example.com,,,-8716,2023-05-03 00:00:00
C01783,0.0,user1783@example.com,134501.0,Australia,376-949-2753,2023-07-19 00:00:00
C02655,19.0,user2655@example.com,31462.0,USA,1553040088,2023-12-30 00:00:00
C01719,49.0,,125632.0,Australia,274-795-1159,2023-01-20 00:00:00
C02120,-5.0,user2120@example.com,76121.0,Canada,818.292.4264,2023-02-20 00:00:00
C02846,26.0,user2846@example.com,195707.0,Canada,379-867-8505,2023-08-14 00:00:00
C04017,39.0,user4017@example.com,134320.0,UK,838.489.2081,2023-01-20 00:00:00
C00220,79.0,user220@example.com,105451.0,Canada,223-380-3314,2023-05-23 00:00:00
C01685,77.0,user1685@example.com,198038.0,UK,(324) 472-7317,2023-02-27 00:00:00
C03911,21.0,user3911@example.com,61819.0,Canada,8013703658,2023-09-02 00:00:00
C00725,79.0,user725@example.com,130297.0,Australia,-6689,2023-04-26 00:00:00
C02795,46.0,user@,170896.0,USA,574 472 6534,invalid-date
C02482,0.0,user2482@example.com,51638.0,UK,-3325,2023-01-26 00:00:00
C04526,21.0,user@domain.,163023.0,Australia,-6347,2023-12-21 00:00:00
C00044,33.0,user44@example.com,62402.0,Canada,4831693156,2023-08-17 00:00:00
C01039,18.0,user1039@example.com,142599.0,USA,(750) 879-6209,2023-01-24 00:00:00
C00211,49.0,user211@example.com,,Canada,276-747-1818,2023-04-12 00:00:00
C02324,78.0,user2324@example.com,136438.0,USA,(979) 513-9107,2023-07-06 00:00:00
C00355,59.0,user355@example.com,191033.0,Australia,,2023-06-19 00:00:00
C04849,24.0,user4849@example.com,100192.0,Canada,(377) 833-3159,2023-09-20 00:00:00
C01085,51.0,user1085@example.com,90815.0,Canada,-8711,2023-09-12 00:00:00
C04430,77.0,user4430@example.com,65507.0,Germany,-7246,not-a-date
C02766,42.0,,,UK,-4508,2023-05-22 00:00:00
C00368,65.0,user368@example.com,,UK,-9414,2023-07-19 00:00:00
C03825,66.0,user3825@example.com,187828.0,Canada,-10801,2023-03-20 00:00:00
C03741,24.0,user3741@example.com,99093.0,USA,(101) 106-9419,2023-11-02 00:00:00
C03859,18.0,user3859@example.com,95030.0,UK,498.271.3815,2023-01-01 00:00:00
C00136,41.0,,197093.0,Canada,285 918 9640,2023-03-04 00:00:00
C00806,53.0,user806@example.com,92061.0,USA,-7190,2023-11-09 00:00:00
C00048,64.0,user48@example.com,143550.0,Canada,(261) 380-2875,2023-09-26 00:00:00
C00788,26.0,user788@example.com,93059.0,USA,,2023-10-17 00:00:00
C02520,26.0,user2520@example.com,173704.0,UK,4745332581,2023-12-01 00:00:00
,35.0,user@,161936.0,Australia,915 745 7425,2023-11-29 00:00:00
,72.0,user4978@example.com,178531.0,UK,353-544-5992,2023-08-14 00:00:00
C02003,60.0,user2003@example.com,83687.0,USA,311-665-9334,2023-12-25 00:00:00
C01615,0.0,user1615@example.com,129319.0,Canada,(325) 185-3073,2023-12-08 00:00:00
C00058,35.0,user62@example.com,,UK,-9100,2023-07-05 00:00:00
C03257,31.0,user3257@example.com,,Germany,577 829 8621,2023-06-21 00:00:00
C01698,20.0,user1698@example.com,40589.0,Canada,379 478 2602,2023-06-14 00:00:00
C00096,46.0,user96@example.com,56654.0,Canada,820-673-6885,2023-11-13 00:00:00
C00479,,user479@example.com,95942.0,Australia,(729) 406-6952,2023-08-04 00:00:00
C04293,31.0,user4293@example.com,188253.0,Canada,5885655423,2023-08-20 00:00:00
C03918,-25.0,user3918@example.com,,Australia,9372856246,2023-02-13 00:00:00
C01996,52.0,user1996@example.com,167207.0,Canada,(246) 142-4451,2023-03-30 00:00:00
,42.0,no-dot@com,102377.0,France,510.237.6177,2023-02-08 00:00:00
,18.0,user4642@example.com,161042.0,UK,(691) 540-7558,2023-04-30 00:00:00
C02031,71.0,user2634@example.com,61186.0,UK,-8452,2023-07-04 00:00:00
C00323,76.0,user323@example.com,53816.0,Australia,688.229.8223,2023-02-27 00:00:00
C01129,68.0,user1129@example.com,,Canada,103-567-7583,2023-02-20 00:00:00
C02232,150.0,user2232@example.com,116436.0,Canada,(801) 668-7131,2023-11-07 00:00:00
C02860,23.0,user2860@example.com,183885.0,USA,166.257.4882,2023-09-17 00:00:00
C01508,53.0,user@,34765.0,Australia,475 624 6138,2023-06-12 00:00:00
C01426,31.0,user1426@example.com,43233.0,Canada,,2023-04-31
C01744,53.0,user1744@example.com,108537.0,Australia,3630098083,2023-08-02 00:00:00
C04534,45.0,user4534@example.com,70643.0,Australia,-5715,2023-03-19 00:00:00
C03485,25.0,user3485@example.com,,USA,-3784,2023-01-31 00:00:00
C00292,50.0,user292@example.com,40211.0,Mexico,(442) 344-9841,2023-10-14 00:00:00
C01871,72.0,user1871@example.com,93928.0,Australia,-8916,2023-12-01 00:00:00
C00912,33.0,user name@domain.com,44671.0,Australia,(645) 487-7131,2023-07-18 00:00:00
C00534,63.0,user534@example.com,88002.0,USA,315.980.3625,2023-01-20 00:00:00
C04787,53.0,user4787@example.com,155266.0,USA,,2023-04-29 00:00:00
C01097,55.0,user1097@example.com,194005.0,Australia,4869746864,2023-07-20 00:00:00
C01667,66.0,user1667@example.com,190206.0,Brazil,804.727.7218,2023-08-06 00:00:00
C03610,63.0,,182948.0,UK,8432663268,2023-03-28 00:00:00
C02289,45.0,user2289@example.com,121321.0,UK,4431481733,2023-02-30
C02169,0.0,user2169@example.com,181899.0,USA,554-752-2021,2023-09-16 00:00:00
C03186,43.0,user3941@example.com,46532.0,USA,773 667 4950,2023-05-07 00:00:00
C04546,46.0,user4546@example.com,137791.0,Australia,970.230.2691,2023-11-21 00:00:00
C03786,35.0,user3786@example.com,37435.0,UK,5731402291,2023-12-05 00:00:00
C01407,,user1407@example.com,64485.0,Australia,944-145-2684,2023-03-25 00:00:00
C02496,30.0,user2496@example.com,191304.0,India,600-858-6871,2023-07-10 00:00:00
C02765,51.0,user2765@example.com,167521.0,Australia,489 256 5780,2023-02-07 00:00:00
C03990,27.0,user3990@example.com,42963.0,USA,726-943-4216,2023-08-14 00:00:00
C02390,66.0,user2390@example.com,110863.0,Canada,916.857.3993,2023-09-03 00:00:00
,24.0,user3064@example.com,143627.0,Australia,(654) 753-2582,2023-07-01 00:00:00
C04597,38.0,user@domain.,,Australia,128 482 5375,2023-04-26 00:00:00
C03044,27.0,user3044@example.com,120697.0,USA,542.188.5148,2023-02-17 00:00:00
,22.0,user3666@example.com,65362.0,UK,,2023-02-08 00:00:00
C04882,71.0,user4882@example.com,162040.0,UK,-4068,2023-01-04 00:00:00
C04540,999.0,user4540@example.com,55020.0,USA,,2023-02-21 00:00:00
C04936,28.0,user4936@example.com,101820.0,Australia,-9467,2023-11-10 00:00:00
C00634,39.0,user634@example.com,31306.0,USA,-8914,2023-03-06 00:00:00
C02949,21.0,user2949@example.com,,Australia,477-576-3418,2023-08-25 00:00:00
C04530,300.0,user4530@example.com,119719.0,Canada,773-198-9419,2023-11-15 00:00:00
C03165,72.0,user3165@example.com,47199.0,USA,932 663 7440,2023-06-12 00:00:00
C03685,65.0,user3685@example.com,117736.0,USA,621 663 4004,2023-08-17 00:00:00
C03319,79.0,user3319@example.com,,Canada,269-417-6409,2023-12-02 00:00:00
C04918,25.0,user4918@example.com,51498.0,Australia,-5189,2023-00-15
C02255,56.0,user2255@example.com,167605.0,USA,-9560,2023-04-11 00:00:00
C01205,40.0,user1205@example.com,170148.0,Canada,111.222.2910,2023-11-16 00:00:00
C03271,42.0,user3271@example.com,140361.0,USA,-7375,2023-06-24 00:00:00
C02620,75.0,user2620@example.com,129694.0,Australia,432-569-5311,2023-10-24 00:00:00
C02857,21.0,user2857@example.com,62574.0,Australia,787 186 6220,2023-02-30
C03348,63.0,user3348@example.com,,Canada,4005855396,2023-05-04 00:00:00
C01963,34.0,user1963@example.com,143985.0,USA,7055585266,2023-07-07 00:00:00
C04337,-10.0,user4337@example.com,45791.0,UK,-9162,2023-05-13 00:00:00
C01533,50.0,user1533@example.com,125082.0,Canada,637 319 5250,2023-03-24 00:00:00
C00199,51.0,user3297@example.com,177764.0,Canada,705-407-5221,2023-04-08 00:00:00
C00071,130.0,user71@example.com,105357.0,USA,-3471,2023-09-04 00:00:00
C01771,75.0,user1771@example.com,142138.0,USA,241-639-8240,2023-06-02 00:00:00
C01145,20.0,user1145@example.com,161642.0,Canada,272 556 2895,2023-02-13 00:00:00
C04340,46.0,user4340@example.com,100246.0,UK,671 668 9520,2023-07-21 00:00:00
C03259,32.0,user3259@example.com,54503.0,UK,152 351 3384,2023-06-30 00:00:00
